Entity,Code,Date,Cumulative tests,Cumulative tests per million,Total confirmed cases (cases),Confirmed cases per million (cases per million),Total confirmed deaths (deaths),Confirmed deaths per million (deaths per million)
Finland,FIN,"Mar 10, 2020",,,40.0,7.219280966834984,0.0,0.0
Finland,FIN,"Mar 12, 2020",1393.0,249.63589538374302,59.0,10.648439426081602,0.0,0.0
Finland,FIN,"Mar 13, 2020",1802.0,322.93171822075,155.0,27.974713746485566,0.0,0.0
Finland,FIN,"Mar 14, 2020",2388.0,427.947249229274,,,,
Finland,FIN,"Mar 15, 2020",3058.0,548.016201064958,210.0,37.90122507588367,0.0,0.0
Finland,FIN,"Mar 16, 2020",3870.0,693.532602394175,267.0,48.188700453623525,0.0,0.0
Finland,FIN,"Mar 17, 2020",4987.0,893.7072579172481,272.0,49.0911105744779,0.0,0.0
Finland,FIN,"Mar 18, 2020",6002.0,1075.60275957877,319.0,57.57376571050901,0.0,0.0
Finland,FIN,"Mar 19, 2020",6778.0,1214.6676948391996,369.0,66.59786691905272,0.0,0.0
Finland,FIN,"Mar 20, 2020",8046.0,1441.9026663730099,400.0,72.19280966834985,0.0,0.0
Finland,FIN,"Mar 21, 2020",9641.0,1727.7384546982498,450.0,81.21691087689358,0.0,0.0
Finland,FIN,"Mar 22, 2020",10693.0,1916.2646298193602,521.0,94.03113459302568,1.0,0.1804820241708746
Finland,FIN,"Mar 23, 2020",12012.0,2152.63917828394,626.0,112.9817471309675,1.0,0.1804820241708746
Finland,FIN,"Mar 24, 2020",13591.0,2435.6076483563897,700.0,126.33741691961222,1.0,0.1804820241708746
Finland,FIN,"Mar 25, 2020",15440.0,2766.96211394472,792.0,142.94176314333268,1.0,0.1804820241708746
Finland,FIN,"Mar 26, 2020",17277.0,3096.1660908434496,880.0,158.82418127036962,3.0,0.5414460725126238
Finland,FIN,"Mar 27, 2020",19732.0,3536.1202352562896,958.0,172.90177915569785,4.0,0.7219280966834984
Finland,FIN,"Mar 28, 2020",20939.0,3752.42355595133,1025.0,184.9940747751465,7.0,1.2633741691961222
Finland,FIN,"Mar 29, 2020",21522.0,3856.90146478745,1218.0,219.82710544012528,9.0,1.624338217537871
Finland,FIN,"Mar 30, 2020",22755.0,4077.8641776432696,1218.0,219.82710544012528,11.0,1.9853022658796209
Finland,FIN,"Mar 31, 2020",23840.0,4272.30419666076,1313.0,236.97289773635842,13.0,2.3462663142213698
Finland,FIN,"Apr 1, 2020",25726.0,4610.2893357086705,1384.0,249.78712145249042,17.0,3.0681944109048684
Finland,FIN,"Apr 2, 2020",27679.0,4960.28136994015,1446.0,260.97700695108466,17.0,3.0681944109048684
Finland,FIN,"Apr 3, 2020",29346.0,5259.020090402961,1518.0,273.97171269138767,19.0,3.4291584592466173
Finland,FIN,"Apr 4, 2020",31937.0,5723.34643996454,1615.0,291.47846903596246,20.0,3.609640483417492
Finland,FIN,"Apr 5, 2020",33563.0,6014.73765740457,1882.0,339.667169489586,25.0,4.512050604271866
Finland,FIN,"Apr 6, 2020",35487.0,6359.53267730286,1927.0,347.7888605772754,27.0,4.873014652613613
Finland,FIN,"Apr 7, 2020",37564.0,6731.74642799348,2176.0,392.7288845958232,27.0,4.873014652613613
Finland,FIN,"Apr 8, 2020",39877.0,7146.253122912791,2308.0,416.55251178637866,34.0,6.136388821809738
Finland,FIN,"Apr 9, 2020",42039.0,7533.699501821368,2487.0,448.8587941129651,40.0,7.219280966834984
Finland,FIN,"Apr 10, 2020",44377.0,7952.68638151067,2605.0,470.1556729651284,42.0,7.580245015176732
Finland,FIN,"Apr 11, 2020",45019.0,8067.73752640397,2769.0,499.75472492915185,48.0,8.66313716020198
Finland,FIN,"Apr 12, 2020",,,2905.0,524.3002802163909,49.0,8.843619184372855
Finland,FIN,"Apr 13, 2020",,,2974.0,536.7535398841811,56.0,10.106993353568978
France,FRA,"Dec 31, 2019",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 1, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 2, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 3, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 4, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 5, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 6, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 7, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 8, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 9, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 10, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 11, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 12, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 13, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 14, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 15, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 16, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 17, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 18, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 19, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 20, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 21, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 22, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 23, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 24, 2020",,,0.0,0.0,0.0,0.0
France,FRA,"Jan 25, 2020",,,3.0,0.04596045023592418,0.0,0.0
France,FRA,"Jan 26, 2020",,,3.0,0.04596045023592418,0.0,0.0
France,FRA,"Jan 27, 2020",,,3.0,0.04596045023592418,0.0,0.0
France,FRA,"Jan 28, 2020",,,3.0,0.04596045023592418,0.0,0.0
France,FRA,"Jan 29, 2020",,,4.0,0.06128060031456557,0.0,0.0
France,FRA,"Jan 30, 2020",,,5.0,0.07660075039320698,0.0,0.0
France,FRA,"Jan 31, 2020",,,6.0,0.09192090047184837,0.0,0.0
France,FRA,"Feb 1, 2020",,,6.0,0.09192090047184837,0.0,0.0
France,FRA,"Feb 2, 2020",,,6.0,0.09192090047184837,0.0,0.0
France,FRA,"Feb 3, 2020",,,6.0,0.09192090047184837,0.0,0.0
France,FRA,"Feb 4, 2020",,,6.0,0.09192090047184837,0.0,0.0
France,FRA,"Feb 5, 2020",,,6.0,0.09192090047184837,0.0,0.0
France,FRA,"Feb 6, 2020",,,6.0,0.09192090047184837,0.0,0.0
France,FRA,"Feb 7, 2020",,,6.0,0.09192090047184837,0.0,0.0
France,FRA,"Feb 8, 2020",,,11.0,0.16852165086505536,0.0,0.0
France,FRA,"Feb 9, 2020",,,11.0,0.16852165086505536,0.0,0.0
France,FRA,"Feb 10, 2020",,,11.0,0.16852165086505536,0.0,0.0
France,FRA,"Feb 11, 2020",,,11.0,0.16852165086505536,0.0,0.0
France,FRA,"Feb 12, 2020",,,11.0,0.16852165086505536,0.0,0.0
France,FRA,"Feb 13, 2020",,,11.0,0.16852165086505536,0.0,0.0
France,FRA,"Feb 14, 2020",,,11.0,0.16852165086505536,0.0,0.0
France,FRA,"Feb 15, 2020",,,11.0,0.16852165086505536,1.0,0.015320150078641397
France,FRA,"Feb 16, 2020",,,11.0,0.16852165086505536,1.0,0.015320150078641397
France,FRA,"Feb 17, 2020",,,12.0,0.18384180094369676,1.0,0.015320150078641397
France,FRA,"Feb 18, 2020",,,12.0,0.18384180094369676,1.0,0.015320150078641397
France,FRA,"Feb 19, 2020",,,12.0,0.18384180094369676,1.0,0.015320150078641397
France,FRA,"Feb 20, 2020",,,12.0,0.18384180094369676,1.0,0.015320150078641397
France,FRA,"Feb 21, 2020",,,12.0,0.18384180094369676,1.0,0.015320150078641397
France,FRA,"Feb 22, 2020",,,12.0,0.18384180094369676,1.0,0.015320150078641397
France,FRA,"Feb 23, 2020",,,12.0,0.18384180094369676,1.0,0.015320150078641397
France,FRA,"Feb 24, 2020",31.0,0.47168975169566796,12.0,0.18384180094369676,1.0,0.015320150078641397
France,FRA,"Feb 25, 2020",146.0,2.22150657250218,12.0,0.18384180094369676,1.0,0.015320150078641397
France,FRA,"Feb 26, 2020",412.0,6.268908958019839,14.0,0.21448210110097954,1.0,0.015320150078641397
France,FRA,"Feb 27, 2020",851.0,12.948644473968198,17.0,0.2604425513369037,2.0,0.030640300157282786
France,FRA,"Feb 28, 2020",1316.0,20.0239907494032,38.0,0.5821657029883729,2.0,0.030640300157282786
France,FRA,"Feb 29, 2020",1902.0,28.9404486362955,57.0,0.8732485544825596,2.0,0.030640300157282786
France,FRA,"Mar 1, 2020",2451.0,37.2939219808413,100.0,1.5320150078641397,2.0,0.030640300157282786
France,FRA,"Mar 2, 2020",2887.0,43.9280101014643,130.0,1.9916195102233811,2.0,0.030640300157282786
France,FRA,"Mar 3, 2020",3594.0,54.6855795998139,178.0,2.7269867139981683,3.0,0.04596045023592418
France,FRA,"Mar 4, 2020",4803.0,73.08147991594491,212.0,3.247871816671976,4.0,0.06128060031456557
France,FRA,"Mar 5, 2020",6046.0,91.994717379097,285.0,4.3662427724127975,4.0,0.06128060031456557
France,FRA,"Mar 6, 2020",7695.0,117.085569009618,423.0,6.480423483265311,7.0,0.10724105055048977
France,FRA,"Mar 7, 2020",9495.0,144.47400620485,613.0,9.391251998207176,9.0,0.13788135070777255
France,FRA,"Mar 8, 2020",11071.0,168.45410454912096,716.0,10.96922745630724,10.0,0.15320150078641395
France,FRA,"Mar 9, 2020",12667.0,192.73851886222698,1126.0,17.25048898855021,19.0,0.2910828514941865
France,FRA,"Mar 10, 2020",15018.0,228.510860998888,1412.0,21.63205191104165,30.0,0.4596045023592418
France,FRA,"Mar 11, 2020",,,1784.0,27.33114774029625,33.0,0.5055649525951661
France,FRA,"Mar 12, 2020",,,2281.0,34.945262329381016,48.0,0.7353672037747869
France,FRA,"Mar 13, 2020",,,2876.0,44.060751626172646,61.0,0.9345291547971252
France,FRA,"Mar 14, 2020",,,3661.0,56.08706943790615,79.0,1.2102918562126703
France,FRA,"Mar 15, 2020",36747.0,559.1349453406681,4499.0,68.92535520380764,91.0,1.394133657156367
France,FRA,"Mar 16, 2020",,,5423.0,83.0811738764723,127.0,1.9456590599874573
France,FRA,"Mar 17, 2020",,,6633.0,101.61855547162835,148.0,2.2673822116389264
France,FRA,"Mar 18, 2020",,,7730.0,118.42476010789798,175.0,2.681026263762244
France,FRA,"Mar 19, 2020",,,9134.0,139.93425081831052,244.0,3.7381166191885
France,FRA,"Mar 20, 2020",,,10995.0,168.44505011466214,372.0,5.699095829254599
France,FRA,"Mar 21, 2020",,,12612.0,193.21773279182528,450.0,6.894067535388628
France,FRA,"Mar 22, 2020",,,14459.0,221.51404998707596,562.0,8.609924344196465
France,FRA,"Mar 23, 2020",,,16018.0,245.39816395967787,674.0,10.3257811530043
France,FRA,"Mar 24, 2020",107546.0,1636.39825922136,19856.0,304.1968999615036,860.0,13.1753290676316
France,FRA,"Mar 25, 2020",,,22302.0,341.6699870538604,1100.0,16.852165086505536
France,FRA,"Mar 26, 2020",,,25233.0,386.5733469343583,1331.0,20.391119754671696
France,FRA,"Mar 27, 2020",,,29155.0,446.65897554278985,1696.0,25.982974533375806
France,FRA,"Mar 28, 2020",,,32964.0,505.013427192335,1995.0,30.563699406889587
France,FRA,"Mar 29, 2020",,,37575.0,575.6546392049504,2314.0,35.45082728197619
France,FRA,"Mar 30, 2020",,,40174.0,615.4717092593394,2606.0,39.92431110493948
France,FRA,"Mar 31, 2020",224254.0,3412.20366376646,44550.0,682.5126860034743,3024.0,46.32813383781158
France,FRA,"Apr 1, 2020",,,52128.0,798.6087832994186,3523.0,53.97288872705364
France,FRA,"Apr 2, 2020",,,56989.0,873.0800328316943,4032.0,61.7708451170821
France,FRA,"Apr 3, 2020",,,59105.0,905.4974703980997,4503.0,68.9866358041222
France,FRA,"Apr 4, 2020",,,64338.0,985.66781575963,6507.0,99.68821656171957
France,FRA,"Apr 5, 2020",,,68605.0,1051.0388961451931,7560.0,115.82033459452894
France,FRA,"Apr 6, 2020",,,70478.0,1079.7335372424882,8078.0,123.75617233526519
France,FRA,"Apr 7, 2020",333807.0,5079.14003046051,74390.0,1139.6659643501334,8911.0,136.51785735077348
France,FRA,"Apr 8, 2020",,,78167.0,1197.530171197162,10328.0,158.22651001220834
France,FRA,"Apr 9, 2020",,,82048.0,1256.9876736523693,10869.0,166.5147112047533
France,FRA,"Apr 10, 2020",,,86334.0,1322.6498368894265,12210.0,187.05903246021145
France,FRA,"Apr 11, 2020",,,90676.0,1389.169928530887,13197.0,202.18002058783046
France,FRA,"Apr 12, 2020",,,93790.0,1436.8768758757765,13832.0,211.90831588776774
France,FRA,"Apr 13, 2020",,,95403.0,1461.588277952625,14393.0,220.5029200818856
French Polynesia,PYF,"Mar 19, 2020",,,3.0,10.679805200353147,0.0,0.0
French Polynesia,PYF,"Mar 20, 2020",,,3.0,10.679805200353147,0.0,0.0
French Polynesia,PYF,"Mar 21, 2020",,,15.0,53.399026001765726,0.0,0.0
French Polynesia,PYF,"Mar 22, 2020",,,17.0,60.5188961353345,0.0,0.0
French Polynesia,PYF,"Mar 23, 2020",,,18.0,64.07883120211888,0.0,0.0
French Polynesia,PYF,"Mar 24, 2020",,,23.0,81.87850653604079,0.0,0.0
French Polynesia,PYF,"Mar 25, 2020",,,25.0,88.99837666960957,0.0,0.0
French Polynesia,PYF,"Mar 26, 2020",,,25.0,88.99837666960957,0.0,0.0
French Polynesia,PYF,"Mar 27, 2020",,,30.0,106.79805200353148,0.0,0.0
French Polynesia,PYF,"Mar 28, 2020",,,30.0,106.79805200353148,0.0,0.0
French Polynesia,PYF,"Mar 29, 2020",,,34.0,121.037792270669,0.0,0.0
French Polynesia,PYF,"Mar 30, 2020",,,35.0,124.59772733745336,0.0,0.0
French Polynesia,PYF,"Mar 31, 2020",,,36.0,128.15766240423775,0.0,0.0
French Polynesia,PYF,"Apr 1, 2020",,,37.0,131.71759747102215,0.0,0.0
French Polynesia,PYF,"Apr 2, 2020",,,37.0,131.71759747102215,0.0,0.0
French Polynesia,PYF,"Apr 3, 2020",,,37.0,131.71759747102215,0.0,0.0
French Polynesia,PYF,"Apr 4, 2020",,,39.0,138.8374676045909,0.0,0.0
French Polynesia,PYF,"Apr 5, 2020",,,40.0,142.39740267137532,0.0,0.0
French Polynesia,PYF,"Apr 6, 2020",,,41.0,145.95733773815962,0.0,0.0
French Polynesia,PYF,"Apr 7, 2020",,,41.0,145.95733773815962,0.0,0.0
French Polynesia,PYF,"Apr 8, 2020",,,47.0,167.31694813886597,0.0,0.0
French Polynesia,PYF,"Apr 9, 2020",,,51.0,181.55668840600345,0.0,0.0
French Polynesia,PYF,"Apr 10, 2020",,,51.0,181.55668840600345,0.0,0.0
French Polynesia,PYF,"Apr 11, 2020",,,51.0,181.55668840600345,0.0,0.0
French Polynesia,PYF,"Apr 12, 2020",,,51.0,181.55668840600345,0.0,0.0
French Polynesia,PYF,"Apr 13, 2020",,,53.0,188.67655853957226,0.0,0.0
Gabon,GAB,"Mar 13, 2020",,,1.0,0.4492911982057106,0.0,0.0
Gabon,GAB,"Mar 15, 2020",,,1.0,0.4492911982057106,0.0,0.0
Gabon,GAB,"Mar 16, 2020",,,1.0,0.4492911982057106,0.0,0.0
Gabon,GAB,"Mar 17, 2020",,,1.0,0.4492911982057106,0.0,0.0
Gabon,GAB,"Mar 18, 2020",,,1.0,0.4492911982057106,0.0,0.0
Gabon,GAB,"Mar 19, 2020",,,3.0,1.347873594617132,0.0,0.0
Gabon,GAB,"Mar 20, 2020",,,3.0,1.347873594617132,0.0,0.0
Gabon,GAB,"Mar 21, 2020",,,3.0,1.347873594617132,1.0,0.4492911982057106
Gabon,GAB,"Mar 22, 2020",,,3.0,1.347873594617132,1.0,0.4492911982057106
Gabon,GAB,"Mar 23, 2020",,,6.0,2.695747189234264,1.0,0.4492911982057106
Gabon,GAB,"Mar 24, 2020",,,6.0,2.695747189234264,1.0,0.4492911982057106
Gabon,GAB,"Mar 25, 2020",,,6.0,2.695747189234264,1.0,0.4492911982057106
Gabon,GAB,"Mar 26, 2020",,,6.0,2.695747189234264,1.0,0.4492911982057106
Gabon,GAB,"Mar 27, 2020",,,7.0,3.1450383874399743,1.0,0.4492911982057106
Gabon,GAB,"Mar 28, 2020",,,7.0,3.1450383874399743,1.0,0.4492911982057106
Gabon,GAB,"Mar 29, 2020",,,7.0,3.1450383874399743,1.0,0.4492911982057106
Gabon,GAB,"Mar 30, 2020",,,7.0,3.1450383874399743,1.0,0.4492911982057106
Gabon,GAB,"Mar 31, 2020",,,7.0,3.1450383874399743,1.0,0.4492911982057106
Gabon,GAB,"Apr 1, 2020",,,16.0,7.188659171291371,1.0,0.4492911982057106
Gabon,GAB,"Apr 2, 2020",,,18.0,8.087241567702792,1.0,0.4492911982057106
Gabon,GAB,"Apr 3, 2020",,,18.0,8.087241567702792,1.0,0.4492911982057106
Gabon,GAB,"Apr 4, 2020",,,21.0,9.435115162319924,1.0,0.4492911982057106
Gabon,GAB,"Apr 5, 2020",,,21.0,9.435115162319924,1.0,0.4492911982057106
Gabon,GAB,"Apr 6, 2020",,,21.0,9.435115162319924,1.0,0.4492911982057106
Gabon,GAB,"Apr 7, 2020",,,21.0,9.435115162319924,1.0,0.4492911982057106
Gabon,GAB,"Apr 8, 2020",,,30.0,13.47873594617132,1.0,0.4492911982057106
Gabon,GAB,"Apr 9, 2020",,,33.0,14.826609540788454,1.0,0.4492911982057106
Gabon,GAB,"Apr 10, 2020",,,44.0,19.76881272105127,1.0,0.4492911982057106
Gabon,GAB,"Apr 11, 2020",,,46.0,20.667395117462693,1.0,0.4492911982057106
Gabon,GAB,"Apr 12, 2020",,,49.0,22.01526871207982,1.0,0.4492911982057106
Gabon,GAB,"Apr 13, 2020",,,57.0,25.609598297725505,1.0,0.4492911982057106
Gambia,GMB,"Mar 18, 2020",,,1.0,0.4137935600480663,0.0,0.0
Gambia,GMB,"Mar 19, 2020",,,1.0,0.4137935600480663,0.0,0.0
Gambia,GMB,"Mar 20, 2020",,,1.0,0.4137935600480663,0.0,0.0
Gambia,GMB,"Mar 21, 2020",,,1.0,0.4137935600480663,0.0,0.0
Gambia,GMB,"Mar 22, 2020",,,1.0,0.4137935600480663,0.0,0.0
Gambia,GMB,"Mar 23, 2020",,,1.0,0.4137935600480663,0.0,0.0
Gambia,GMB,"Mar 24, 2020",,,2.0,0.8275871200961326,1.0,0.4137935600480663
Gambia,GMB,"Mar 25, 2020",,,3.0,1.241380680144199,1.0,0.4137935600480663
Gambia,GMB,"Mar 26, 2020",,,3.0,1.241380680144199,1.0,0.4137935600480663
Gambia,GMB,"Mar 27, 2020",,,3.0,1.241380680144199,1.0,0.4137935600480663
Gambia,GMB,"Mar 28, 2020",,,3.0,1.241380680144199,1.0,0.4137935600480663
Gambia,GMB,"Mar 29, 2020",,,3.0,1.241380680144199,1.0,0.4137935600480663
Gambia,GMB,"Mar 30, 2020",,,3.0,1.241380680144199,1.0,0.4137935600480663
Gambia,GMB,"Mar 31, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 1, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 2, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 3, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 4, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 5, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 6, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 7, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 8, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 9, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 10, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 11, 2020",,,4.0,1.6551742401922651,1.0,0.4137935600480663
Gambia,GMB,"Apr 12, 2020",,,9.0,3.724142040432597,1.0,0.4137935600480663
Gambia,GMB,"Apr 13, 2020",,,9.0,3.724142040432597,1.0,0.4137935600480663
Georgia,GEO,"Dec 31, 2019",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 1, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 2, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 3, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 4, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 5, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 6, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 7, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 8, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 9, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 10, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 11, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 12, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 13, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 14, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 15, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 16, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 17, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 18, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 19, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 20, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 21, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 22, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 23, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 24, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 25, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 26, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 27, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 28, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 29, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 30, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Jan 31, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 1, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 2, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 3, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 4, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 5, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 6, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 7, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 8, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 9, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 10, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 11, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 12, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 13, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 14, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 15, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 16, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 17, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 18, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 19, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 20, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 21, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 22, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 23, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 24, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 25, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 26, 2020",,,0.0,0.0,0.0,0.0
Georgia,GEO,"Feb 27, 2020",,,1.0,0.2506783984157125,0.0,0.0
Georgia,GEO,"Feb 28, 2020",,,1.0,0.2506783984157125,0.0,0.0
Georgia,GEO,"Feb 29, 2020",,,2.0,0.5013567968314251,0.0,0.0
Georgia,GEO,"Mar 1, 2020",,,3.0,0.7520351952471376,0.0,0.0
Georgia,GEO,"Mar 2, 2020",,,3.0,0.7520351952471376,0.0,0.0
Georgia,GEO,"Mar 5, 2020",,,3.0,0.7520351952471376,0.0,0.0
Georgia,GEO,"Mar 6, 2020",,,9.0,2.256105585741413,0.0,0.0
Georgia,GEO,"Mar 8, 2020",,,12.0,3.0081407809885503,0.0,0.0
Georgia,GEO,"Mar 9, 2020",,,13.0,3.258819179404263,0.0,0.0
Georgia,GEO,"Mar 10, 2020",,,15.0,3.7601759762356877,0.0,0.0
Georgia,GEO,"Mar 11, 2020",,,23.0,5.765603163561388,0.0,0.0
Georgia,GEO,"Mar 12, 2020",,,24.0,6.0162815619771015,0.0,0.0
Georgia,GEO,"Mar 13, 2020",,,25.0,6.266959960392812,0.0,0.0
Georgia,GEO,"Mar 14, 2020",,,30.0,7.520351952471375,0.0,0.0
Georgia,GEO,"Mar 15, 2020",,,30.0,7.520351952471375,0.0,0.0
Georgia,GEO,"Mar 16, 2020",,,30.0,7.520351952471375,0.0,0.0
Georgia,GEO,"Mar 17, 2020",,,33.0,8.272387147718513,0.0,0.0
Georgia,GEO,"Mar 18, 2020",,,34.0,8.523065546134228,0.0,0.0
Georgia,GEO,"Mar 19, 2020",,,34.0,8.523065546134228,0.0,0.0
Georgia,GEO,"Mar 20, 2020",,,40.0,10.0271359366285,0.0,0.0
Georgia,GEO,"Mar 21, 2020",,,43.0,10.779171131875641,0.0,0.0
Georgia,GEO,"Mar 22, 2020",,,49.0,12.283241522369911,0.0,0.0
Georgia,GEO,"Mar 23, 2020",,,54.0,13.536633514448473,0.0,0.0
Georgia,GEO,"Mar 24, 2020",,,61.0,15.291382303358464,0.0,0.0
Georgia,GEO,"Mar 25, 2020",,,70.0,17.547487889099873,0.0,0.0
Georgia,GEO,"Mar 26, 2020",,,73.0,18.299523084347012,0.0,0.0
Georgia,GEO,"Mar 27, 2020",,,79.0,19.80359347484129,0.0,0.0
Georgia,GEO,"Mar 28, 2020",,,81.0,20.30495027167272,0.0,0.0
Georgia,GEO,"Mar 29, 2020",,,85.0,21.307663865335567,0.0,0.0
Georgia,GEO,"Mar 30, 2020",,,90.0,22.561055857414132,0.0,0.0
Georgia,GEO,"Mar 31, 2020",,,98.0,24.566483044739822,0.0,0.0
Georgia,GEO,"Apr 1, 2020",,,110.0,27.574623825728374,0.0,0.0
Georgia,GEO,"Apr 2, 2020",,,115.0,28.82801581780694,0.0,0.0
Georgia,GEO,"Apr 3, 2020",,,121.0,30.332086208301217,0.0,0.0
